trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.6, 'e': 1.0}",30,0,-124.04076804795885,"{0: 17, 1: 4, 2: 6, 3: 3, 4: 0}",0
2,False,"{'a': 0.6, 'e': 0.9980019986673331}",20,0,-197.1502327322849,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 4}",0
3,False,"{'a': 0.6, 'e': 0.9960079893439915}",20,0,-114.48052998179723,"{0: 8, 1: 6, 2: 4, 3: 1, 4: 1}",0
4,False,"{'a': 0.6, 'e': 0.9940179640539353}",20,0,-93.55792910507226,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
5,False,"{'a': 0.6, 'e': 0.9920319148370607}",30,0,-238.0628837094132,"{0: 13, 1: 6, 2: 6, 3: 2, 4: 3}",0
6,False,"{'a': 0.6, 'e': 0.9900498337491681}",20,0,-101.28020637004794,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
7,False,"{'a': 0.6, 'e': 0.9880717128619305}",20,0,-82.22913168837592,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
8,False,"{'a': 0.6, 'e': 0.9860975442628619}",35,0,-154.7253586299469,"{0: 21, 1: 2, 2: 9, 3: 2, 4: 1}",0
9,False,"{'a': 0.6, 'e': 0.9841273200552851}",25,0,-230.29224480863854,"{0: 14, 1: 1, 2: 4, 3: 2, 4: 4}",0
10,False,"{'a': 0.6, 'e': 0.9821610323583008}",20,0,-124.39543955137437,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
11,False,"{'a': 0.6, 'e': 0.9801986733067553}",25,0,-199.3714398810752,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
12,False,"{'a': 0.6, 'e': 0.97824023505121}",20,0,-120.77618094666657,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
13,False,"{'a': 0.6, 'e': 0.9762857097579093}",30,0,-266.4718349890597,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 5}",0
14,False,"{'a': 0.6, 'e': 0.9743350896087494}",20,0,-60.27237940844919,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
15,False,"{'a': 0.6, 'e': 0.9723883668012469}",20,0,-125.79500718648296,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
16,False,"{'a': 0.6, 'e': 0.9704455335485082}",25,0,-178.160036704602,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
17,False,"{'a': 0.6, 'e': 0.9685065820791976}",20,0,-150.18871300431022,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
18,False,"{'a': 0.6, 'e': 0.9665715046375066}",20,0,-126.23701373567071,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
19,False,"{'a': 0.6, 'e': 0.9646402934831231}",25,0,-179.2038338850663,"{0: 11, 1: 5, 2: 5, 3: 2, 4: 2}",0
20,False,"{'a': 0.6, 'e': 0.9627129408911995}",20,0,-61.129241926868715,"{0: 12, 1: 5, 2: 1, 3: 2, 4: 0}",0
21,False,"{'a': 0.6, 'e': 0.9607894391523232}",20,0,-53.45951016391473,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
22,False,"{'a': 0.6, 'e': 0.9588697805724845}",30,13,-88.9831956192258,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 2}",1
23,False,"{'a': 0.6, 'e': 0.9569539574730467}",20,0,-79.93783681485314,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 0}",0
24,False,"{'a': 0.6, 'e': 0.9550419621907147}",25,0,-107.61164354305923,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
25,False,"{'a': 0.6, 'e': 0.9531337870775047}",25,0,-158.39356079629354,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
26,False,"{'a': 0.6, 'e': 0.951229424500714}",20,0,-58.89163078483905,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
27,False,"{'a': 0.6, 'e': 0.9493288668428895}",20,0,-148.7952002292475,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
28,False,"{'a': 0.6, 'e': 0.9474321065017983}",20,0,-102.35949828997006,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
29,False,"{'a': 0.6, 'e': 0.9455391358903963}",20,0,-60.20183246713248,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
30,False,"{'a': 0.6, 'e': 0.9436499474367985}",20,0,-113.30634386836918,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
31,False,"{'a': 0.6, 'e': 0.9417645335842487}",20,0,-91.17112777843242,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
32,False,"{'a': 0.6, 'e': 0.9398828867910889}",25,0,-103.49159910490712,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
33,False,"{'a': 0.6, 'e': 0.9380049995307295}",20,0,-73.57287933362993,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
34,False,"{'a': 0.6, 'e': 0.9361308642916188}",25,0,-48.011163224757965,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",1
35,False,"{'a': 0.6, 'e': 0.9342604735772135}",20,10,-27.512414408454777,"{0: 5, 1: 3, 2: 2, 3: 0, 4: 0}",1
36,False,"{'a': 0.6, 'e': 0.9323938199059483}",20,0,-106.55435971337747,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
37,False,"{'a': 0.6, 'e': 0.9305308958112057}",20,0,-70.50783341738826,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
38,False,"{'a': 0.6, 'e': 0.9286716938412872}",20,0,-167.52508915965936,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
39,False,"{'a': 0.6, 'e': 0.9268162065593822}",25,0,-95.82813560858614,"{0: 13, 1: 5, 2: 6, 3: 1, 4: 0}",0
40,False,"{'a': 0.6, 'e': 0.9249644265435393}",20,0,-109.42485693946547,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
41,False,"{'a': 0.6, 'e': 0.9231163463866358}",20,0,-32.09772621001117,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
42,False,"{'a': 0.6, 'e': 0.9212719586963487}",25,7,-22.663577549519253,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
43,False,"{'a': 0.6, 'e': 0.9194312560951247}",20,0,-72.7241436643105,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
44,False,"{'a': 0.6, 'e': 0.9175942312201509}",20,0,-114.33164409552835,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
45,False,"{'a': 0.6, 'e': 0.9157608767233256}",30,0,-122.59326500098447,"{0: 17, 1: 4, 2: 6, 3: 3, 4: 0}",0
46,False,"{'a': 0.6, 'e': 0.9139311852712282}",25,0,-121.42451975282682,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
47,False,"{'a': 0.6, 'e': 0.9121051495450904}",25,14,-80.48259822045992,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
48,False,"{'a': 0.6, 'e': 0.910282762240767}",25,0,-200.22885732576802,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
49,False,"{'a': 0.6, 'e': 0.9084640160687062}",20,0,-104.79541864717918,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
50,False,"{'a': 0.6, 'e': 0.9066489037539209}",20,3,-50.70977040029096,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 0}",1
51,False,"{'a': 0.6, 'e': 0.9048374180359595}",20,0,-85.7538781682101,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
52,False,"{'a': 0.6, 'e': 0.9030295516688768}",30,0,-48.22418502101384,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",0
53,False,"{'a': 0.6, 'e': 0.9012252974212047}",20,0,-85.70459784920811,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
54,False,"{'a': 0.6, 'e': 0.899424648075924}",20,3,-87.09862419502905,"{0: 8, 1: 0, 2: 8, 3: 1, 4: 0}",1
55,False,"{'a': 0.6, 'e': 0.8976275964304349}",25,1,-62.670174997582755,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 1}",1
56,False,"{'a': 0.6, 'e': 0.8958341352965282}",30,0,-207.6925619287348,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 4}",0
57,False,"{'a': 0.6, 'e': 0.8940442575003572}",20,0,-67.00978279006151,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
58,False,"{'a': 0.6, 'e': 0.8922579558824083}",20,3,-48.02461095216175,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 0}",1
59,False,"{'a': 0.6, 'e': 0.8904752232974726}",20,0,-37.40809001721797,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
60,False,"{'a': 0.6, 'e': 0.8886960526146174}",30,0,-152.73205232884322,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
61,False,"{'a': 0.6, 'e': 0.8869204367171575}",25,0,-167.21840827654609,"{0: 11, 1: 7, 2: 4, 3: 1, 4: 2}",0
62,False,"{'a': 0.6, 'e': 0.8851483685026271}",25,0,-100.45470200486054,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
63,False,"{'a': 0.6, 'e': 0.8833798408827509}",20,0,-102.34378419003234,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
64,False,"{'a': 0.6, 'e': 0.8816148467834161}",20,0,-91.24318765704717,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
65,False,"{'a': 0.6, 'e': 0.8798533791446438}",20,0,-5.763174845406524,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
66,False,"{'a': 0.6, 'e': 0.8780954309205613}",25,0,-171.67759658335743,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
67,False,"{'a': 0.6, 'e': 0.8763409950793732}",20,0,-14.159996191838562,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
68,False,"{'a': 0.6, 'e': 0.874590064603334}",20,0,-41.42858005105595,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
69,False,"{'a': 0.6, 'e': 0.8728426324887193}",25,0,-91.10768656980994,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
70,False,"{'a': 0.6, 'e': 0.8710986917457983}",25,0,-158.4573636208392,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
71,False,"{'a': 0.6, 'e': 0.8693582353988059}",20,0,-62.266556734644716,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
72,False,"{'a': 0.6, 'e': 0.867621256485914}",25,11,-60.05999192406454,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
73,False,"{'a': 0.6, 'e': 0.865887748059205}",20,0,-73.22013681541931,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
74,False,"{'a': 0.6, 'e': 0.8641577031846428}",25,0,-132.24863899959507,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
75,False,"{'a': 0.6, 'e': 0.8624311149420455}",20,0,-48.49871515906306,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
76,False,"{'a': 0.6, 'e': 0.8607079764250578}",25,13,-68.69632578811427,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
77,False,"{'a': 0.6, 'e': 0.8589882807411234}",20,13,1.5918907782066196,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
78,False,"{'a': 0.6, 'e': 0.8572720210114575}",20,0,-30.57175961658379,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
79,False,"{'a': 0.6, 'e': 0.8555591903710185}",35,23,-72.03386968799697,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
80,False,"{'a': 0.6, 'e': 0.8538497819684817}",25,0,-233.19503616978378,"{0: 13, 1: 3, 2: 3, 3: 2, 4: 4}",0
81,False,"{'a': 0.6, 'e': 0.8521437889662113}",20,0,-55.69432403416034,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
82,False,"{'a': 0.6, 'e': 0.850441204540233}",20,0,-144.092919029515,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
83,False,"{'a': 0.6, 'e': 0.8487420218802068}",35,0,-72.18177474734537,"{0: 28, 1: 1, 2: 5, 3: 0, 4: 1}",0
84,False,"{'a': 0.6, 'e': 0.8470462341893996}",20,0,-48.57722865065579,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
85,False,"{'a': 0.6, 'e': 0.8453538346846587}",25,0,-65.7223778007797,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
86,False,"{'a': 0.6, 'e': 0.8436648165963837}",20,0,-66.11867814425598,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
87,False,"{'a': 0.6, 'e': 0.8419791731684999}",20,0,-53.073210721736615,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
88,False,"{'a': 0.6, 'e': 0.8402968976584314}",20,0,-110.10683473159347,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
89,False,"{'a': 0.6, 'e': 0.838617983337074}",20,3,-47.711037525378025,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
90,False,"{'a': 0.6, 'e': 0.8369424234887681}",20,0,-103.39762208215775,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
91,False,"{'a': 0.6, 'e': 0.835270211411272}",25,0,-98.17372704461685,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
92,False,"{'a': 0.6, 'e': 0.8336013404157353}",20,0,-97.31060677480747,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
93,False,"{'a': 0.6, 'e': 0.8319358038266718}",20,0,-70.57437844040027,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 0}",0
94,False,"{'a': 0.6, 'e': 0.8302735949819326}",25,0,-104.52785899775489,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
95,False,"{'a': 0.6, 'e': 0.8286147072326806}",20,0,-53.498783156583194,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
96,False,"{'a': 0.6, 'e': 0.8269591339433623}",25,0,-81.74711808268363,"{0: 13, 1: 6, 2: 5, 3: 1, 4: 0}",0
97,False,"{'a': 0.6, 'e': 0.8253068684916823}",25,4,-77.89571864733564,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 1}",1
98,False,"{'a': 0.6, 'e': 0.8236579042685769}",20,0,-154.35946815441636,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
99,False,"{'a': 0.6, 'e': 0.8220122346781865}",25,0,-143.4201007429777,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
100,False,"{'a': 0.6, 'e': 0.8203698531378311}",25,0,-40.955729007008806,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
101,False,"{'a': 0.6, 'e': 0.8187307530779818}",20,0,-201.16212671656157,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",1
102,False,"{'a': 0.6, 'e': 0.8170949279422366}",20,0,-48.70713872447091,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
103,False,"{'a': 0.6, 'e': 0.8154623711872927}",20,6,-103.7255846865873,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 2}",1
104,False,"{'a': 0.6, 'e': 0.8138330762829207}",25,0,-147.91392657194126,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
105,False,"{'a': 0.6, 'e': 0.812207036711939}",25,0,-104.46313209114588,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
106,False,"{'a': 0.6, 'e': 0.8105842459701871}",25,1,-162.3115837644078,"{0: 14, 1: 2, 2: 3, 3: 3, 4: 2}",1
107,False,"{'a': 0.6, 'e': 0.8089646975664998}",30,0,-141.43273151620895,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
108,False,"{'a': 0.6, 'e': 0.8073483850226815}",35,15,-24.661892865668026,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
109,False,"{'a': 0.6, 'e': 0.8057353018734796}",20,0,-64.07227595852555,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
110,False,"{'a': 0.6, 'e': 0.8041254416665596}",35,7,-81.77081543679267,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 1}",1
111,False,"{'a': 0.6, 'e': 0.8025187979624785}",25,0,-91.7283535515052,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
112,False,"{'a': 0.6, 'e': 0.8009153643346592}",35,0,-219.69980688316437,"{0: 18, 1: 5, 2: 6, 3: 4, 4: 2}",0
113,False,"{'a': 0.6, 'e': 0.7993151343693651}",25,0,-119.27686741735354,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
114,False,"{'a': 0.6, 'e': 0.7977181016656743}",20,0,-29.09531026286978,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
115,False,"{'a': 0.6, 'e': 0.7961242598354538}",20,0,-70.7812924950956,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
116,False,"{'a': 0.6, 'e': 0.794533602503334}",20,0,-18.625715357034252,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
117,False,"{'a': 0.6, 'e': 0.7929461233066837}",20,0,-87.59774039616215,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
118,False,"{'a': 0.6, 'e': 0.7913618158955839}",20,0,-53.06314418347013,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
119,False,"{'a': 0.6, 'e': 0.7897806739328027}",20,0,-143.0160124372635,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
120,False,"{'a': 0.6, 'e': 0.7882026910937704}",25,3,-85.13282706679712,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 1}",1
121,False,"{'a': 0.6, 'e': 0.7866278610665535}",20,0,-61.068717467182026,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
122,False,"{'a': 0.6, 'e': 0.7850561775518295}",25,0,-119.7884192370659,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
123,False,"{'a': 0.6, 'e': 0.7834876342628625}",25,0,-34.76901989326719,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
124,False,"{'a': 0.6, 'e': 0.7819222249254772}",25,4,21.459318282141027,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.6, 'e': 0.7803599432780343}",25,0,-55.846988079828115,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",1
126,False,"{'a': 0.6, 'e': 0.7788007830714049}",20,9,3.7933211731090606,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.6, 'e': 0.7772447380689461}",20,0,-76.13036941937403,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
128,False,"{'a': 0.6, 'e': 0.775691802046476}",25,0,-115.80920252811819,"{0: 15, 1: 1, 2: 5, 3: 4, 4: 0}",0
129,False,"{'a': 0.6, 'e': 0.7741419687922484}",25,0,-87.38586693899289,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
130,False,"{'a': 0.6, 'e': 0.772595232106928}",20,0,-10.820395623867363,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
131,False,"{'a': 0.6, 'e': 0.7710515858035663}",20,0,-61.69602810067126,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
132,False,"{'a': 0.6, 'e': 0.7695110237075758}",25,0,-109.9368886267281,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
133,False,"{'a': 0.6, 'e': 0.7679735396567061}",20,0,-67.34306766526386,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
134,False,"{'a': 0.6, 'e': 0.7664391275010192}",25,0,-56.77361458671516,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
135,False,"{'a': 0.6, 'e': 0.764907781102864}",25,0,-72.93450728048194,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
136,False,"{'a': 0.6, 'e': 0.7633794943368531}",20,0,-173.80632190633875,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
137,False,"{'a': 0.6, 'e': 0.7618542610898376}",30,10,-117.72125005034906,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",1
138,False,"{'a': 0.6, 'e': 0.7603320752608821}",25,0,-146.31046711131984,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
139,False,"{'a': 0.6, 'e': 0.7588129307612413}",35,4,-221.48946870450303,"{0: 19, 1: 1, 2: 4, 3: 4, 4: 3}",1
140,False,"{'a': 0.6, 'e': 0.7572968215143355}",30,0,-35.66429194538358,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
141,False,"{'a': 0.6, 'e': 0.7557837414557255}",20,0,-94.8557869513438,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
142,False,"{'a': 0.6, 'e': 0.754273684533089}",25,0,-109.4526999628001,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
143,False,"{'a': 0.6, 'e': 0.7527666447061963}",20,0,-130.3794530586112,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
144,False,"{'a': 0.6, 'e': 0.751262615946886}",20,0,-71.92807330447563,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
145,False,"{'a': 0.6, 'e': 0.7497615922390413}",20,0,-98.7543409161281,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
146,False,"{'a': 0.6, 'e': 0.7482635675785653}",30,4,-63.093519459713015,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 1}",1
147,False,"{'a': 0.6, 'e': 0.7467685359733571}",30,0,-127.74527369499422,"{0: 16, 1: 4, 2: 9, 3: 0, 4: 1}",0
148,False,"{'a': 0.6, 'e': 0.7452764914432887}",30,0,-143.39104150832964,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
149,False,"{'a': 0.6, 'e': 0.7437874280201796}",25,0,-47.48258821939847,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
150,False,"{'a': 0.6, 'e': 0.7423013397477743}",20,8,-39.75876970127712,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
151,False,"{'a': 0.6, 'e': 0.7408182206817179}",25,0,-110.05885082324887,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
152,False,"{'a': 0.6, 'e': 0.7393380648895319}",25,12,-71.58212243603391,"{0: 6, 1: 4, 2: 2, 3: 0, 4: 1}",1
153,False,"{'a': 0.6, 'e': 0.7378608664505911}",25,0,-29.085096613013796,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
154,False,"{'a': 0.6, 'e': 0.7363866194561001}",25,12,-32.50450516545217,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
155,False,"{'a': 0.6, 'e': 0.7349153180090687}",20,0,-116.62264330075968,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
156,False,"{'a': 0.6, 'e': 0.7334469562242892}",30,0,-145.7922812712563,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
157,False,"{'a': 0.6, 'e': 0.7319815282283126}",20,9,-1.9848776966843176,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.6, 'e': 0.7305190281594249}",20,0,-116.03168517949977,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
159,False,"{'a': 0.6, 'e': 0.7290594501676237}",30,0,-33.33190649658853,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
160,False,"{'a': 0.6, 'e': 0.7276027884145955}",25,0,-128.70902781364921,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
161,False,"{'a': 0.6, 'e': 0.7261490370736909}",25,0,-108.1387957546826,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
162,False,"{'a': 0.6, 'e': 0.7246981903299029}",20,3,-161.5688761439939,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 3}",1
163,False,"{'a': 0.6, 'e': 0.7232502423798424}",25,9,-25.54020236390083,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
164,False,"{'a': 0.6, 'e': 0.7218051874317158}",30,0,-116.11484198738675,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
165,False,"{'a': 0.6, 'e': 0.7203630197053014}",25,0,-141.04758678745492,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
166,False,"{'a': 0.6, 'e': 0.7189237334319262}",20,0,-143.90862780188317,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
167,False,"{'a': 0.6, 'e': 0.7174873228544433}",20,13,3.8526544581892876,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.6, 'e': 0.7160537822272085}",30,2,-47.34780807045291,"{0: 23, 1: 2, 2: 1, 3: 1, 4: 1}",1
169,False,"{'a': 0.6, 'e': 0.7146231058160573}",25,0,-65.6640305342384,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
170,False,"{'a': 0.6, 'e': 0.7131952878982822}",25,0,-74.70295945551858,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
171,False,"{'a': 0.6, 'e': 0.7117703227626097}",25,0,-100.3938909293227,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
172,False,"{'a': 0.6, 'e': 0.7103482047091773}",20,0,-69.81455714574533,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
173,False,"{'a': 0.6, 'e': 0.7089289280495107}",30,16,-45.29855461145041,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 0}",1
174,False,"{'a': 0.6, 'e': 0.7075124871065017}",35,0,-175.66123895519493,"{0: 23, 1: 2, 2: 7, 3: 0, 4: 3}",0
175,False,"{'a': 0.6, 'e': 0.7060988762143844}",20,14,-0.8342571566910575,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.6, 'e': 0.7046880897187134}",20,6,-27.795206415331997,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
177,False,"{'a': 0.6, 'e': 0.7032801219763409}",25,5,-159.04368164942792,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",1
178,False,"{'a': 0.6, 'e': 0.701874967355394}",20,13,-61.375053673305715,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 1}",1
179,False,"{'a': 0.6, 'e': 0.7004726202352524}",20,8,-27.56459069378669,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
180,False,"{'a': 0.6, 'e': 0.6990730750065257}",20,0,-65.90155259861193,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
181,False,"{'a': 0.6, 'e': 0.697676326071031}",25,15,-31.454392516556716,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
182,False,"{'a': 0.6, 'e': 0.696282367841771}",20,0,-89.7122691052528,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
183,False,"{'a': 0.6, 'e': 0.6948911947429106}",20,0,-61.787305308653764,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
184,False,"{'a': 0.6, 'e': 0.6935028012097558}",25,15,-7.09700992283115,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
